event_id,event_cause,corridor,police_station,latitude,longitude,is_weekend,is_peak_hour,is_night_event,historical_corridor_risk,historical_police_station_risk,historical_cluster_risk,historical_cause_closure_rate,historical_corridor_closure_rate,target_priority,target_requires_road_closure,target_event_duration_minutes
FKID005007,vehicle_breakdown,Bellary Road 1,High ground,12.9938317,77.5849467,False,True,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,20.76
FKID008107,vehicle_breakdown,Non-corridor,Magadi Road,12.9708219,77.5663003,False,True,False,0.3822,0.0174,0.9036,0.0429,0.121,Low,0,49.28
FKID005009,water_logging,Bellary Road 1,Kodigehalli,13.0273277,77.5856223,False,True,False,0.0746,0.0333,0.9036,0.0852,0.0541,High,0,0.0
FKID005010,water_logging,Non-corridor,Yelahanka,13.1094919,77.5802425,False,True,False,0.3822,0.0461,0.9036,0.0852,0.121,Low,0,23890.86
FKID008108,water_logging,Non-corridor,Mico Layout,12.9160533,77.6189917,False,True,False,0.3822,0.0142,0.9036,0.0852,0.121,Low,0,0.0
FKID005011,tree_fall,Non-corridor,Banaswadi,13.0132709,77.6484194,False,True,False,0.3822,0.03,0.9036,0.3944,0.121,Low,1,634.95
FKID005013,water_logging,Non-corridor,Peenya,13.0467801,77.5011956,False,True,False,0.3822,0.0218,0.9036,0.0852,0.121,Low,0,5312.29
FKID005016,vehicle_breakdown,Varthur Road,Whitefield,12.9566301,77.7444294,False,True,False,0.0094,0.0221,0.0075,0.0429,0.1169,High,0,0.0
FKID005014,vehicle_breakdown,Non-corridor,Whitefield,12.9606384,77.7476032,False,False,False,0.3822,0.0221,0.0075,0.0429,0.121,Low,0,0.0
FKID008109,vehicle_breakdown,Tumkur Road,Peenya,13.045305,77.5072034,False,False,False,0.056,0.0218,0.9036,0.0429,0.0262,High,0,26.3
FKID008110,accident,Bellary Road 2,Yelahanka,13.0841369,77.5938545,False,False,False,0.0464,0.0461,0.9036,0.0301,0.0317,High,0,0.0
FKID005017,accident,Bellary Road 2,Yelahanka,13.08647,77.594875,False,False,False,0.0464,0.0461,0.9036,0.0301,0.0317,High,0,0.0
FKID001319,pot_holes,Hosur Road,Ashok Nagar,12.9583466,77.6060636,False,True,False,0.0365,0.0209,0.9036,0.0242,0.057,High,0,30579.51
FKID001304,pot_holes,Hosur Road,Ashok Nagar,12.957724,77.6059638,False,True,False,0.0365,0.0209,0.9036,0.0242,0.057,High,0,30575.9
FKID005022,vehicle_breakdown,Hosur Road,Electronic City,12.878816,77.6470202,False,True,False,0.0365,0.0152,0.9036,0.0429,0.057,High,0,0.0
FKID005026,vehicle_breakdown,Non-corridor,No Police Station,13.0606335,77.4616149,False,True,False,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID008111,water_logging,Non-corridor,Cubbon Park,12.9760265,77.5878363,False,False,False,0.3822,0.0259,0.9036,0.0852,0.121,Low,0,0.0
FKID008112,water_logging,Non-corridor,Cubbon Park,12.9759206,77.5876401,False,False,False,0.3822,0.0259,0.9036,0.0852,0.121,Low,0,0.0
FKID005019,vehicle_breakdown,Non-corridor,Peenya,13.0468693,77.5024237,False,False,False,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,29.97
FKID008113,water_logging,Non-corridor,Halasuru Gate,12.9759073,77.5873634,False,False,False,0.3822,0.0363,0.9036,0.0852,0.121,Low,0,0.0
FKID008114,vehicle_breakdown,ORR North 1,Hennuru,13.0410117,77.6210383,False,False,False,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID000376,water_logging,ORR West 1,J.P. Nagar,12.9062767,77.5854083,False,False,False,0.0206,0.0152,0.9036,0.0852,0.0298,High,0,12971.99
FKID008116,vehicle_breakdown,Non-corridor,High ground,12.9780871,77.5844818,False,False,True,0.3822,0.0226,0.9036,0.0429,0.121,Low,1,0.0
FKID008117,others,Non-corridor,Upparpet,12.9778586,77.5841983,False,False,True,0.3822,0.0077,0.9036,0.0862,0.121,Low,1,32.54
FKID008118,vehicle_breakdown,Non-corridor,High ground,12.9781148,77.584587,False,False,True,0.3822,0.0226,0.9036,0.0429,0.121,Low,1,0.0
FKID008119,vehicle_breakdown,Non-corridor,Jalahalli,13.0560679,77.5461981,False,False,True,0.3822,0.0241,0.9036,0.0429,0.121,Low,0,63.36
FKID005029,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0034717,77.5838414,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,19.94
FKID008120,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0292847,77.5394608,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID008121,vehicle_breakdown,Tumkur Road,Peenya,13.0397103,77.5185465,False,False,True,0.056,0.0218,0.9036,0.0429,0.0262,High,0,0.0
FKID008122,vehicle_breakdown,Bannerghata Road,Mico Layout,12.9042595,77.601851,False,False,True,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,0.0
FKID008123,vehicle_breakdown,Mysore Road,Ashok Nagar,12.9664917,77.60865,False,False,False,0.0909,0.0209,0.9036,0.0429,0.1104,High,0,0.0
FKID008124,vehicle_breakdown,West of Chord Road,Vijayanagara,12.9740493,77.5477892,False,False,False,0.0213,0.0071,0.9036,0.0429,0.0632,High,0,0.0
FKID008125,vehicle_breakdown,Mysore Road,Ashok Nagar,12.9651612,77.5995936,False,True,False,0.0909,0.0209,0.9036,0.0429,0.1104,High,0,56.79
FKID008126,vehicle_breakdown,CBD 1,Shivajinagar,12.9801409,77.6074116,False,True,False,0.0032,0.0114,0.9036,0.0429,0.1154,High,0,64.51
FKID008127,vehicle_breakdown,Hosur Road,HSR Layout,12.9143463,77.6243052,False,False,False,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID008128,vehicle_breakdown,Hosur Road,HSR Layout,12.9143462,77.6243046,False,False,False,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID008115,tree_fall,Non-corridor,Wilson Garden,12.9513831,77.5969375,False,False,True,0.3822,0.0128,0.9036,0.3944,0.121,Low,1,125.77
FKID005039,accident,Non-corridor,Jnanabharathi,12.9374294,77.4716733,False,False,True,0.3822,0.0164,0.0002,0.0301,0.121,Low,1,81.74
FKID005041,accident,Non-corridor,Jnanabharathi,12.9374302,77.4716732,False,False,True,0.3822,0.0164,0.0002,0.0301,0.121,Low,0,73.77
FKID007761,others,Old Airport Road,Jeevanbheemanagar,12.9593082,77.6546298,True,False,True,0.0093,0.0155,0.9036,0.0862,0.0789,High,0,0.0
FKID008129,vehicle_breakdown,West of Chord Road,Rajajinagar,12.9971965,77.5511773,True,False,True,0.0213,0.0127,0.9036,0.0429,0.0632,High,0,0.0
FKID008132,accident,Tumkur Road,Yeshwanthpura,13.0159838,77.5553144,True,False,True,0.056,0.0343,0.9036,0.0301,0.0262,High,0,37.81
FKID008133,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9846033,77.57156,True,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,3.31
FKID008134,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9845063,77.5715372,True,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID008135,vehicle_breakdown,CBD 2,Shivajinagar,12.98539,77.5977017,True,False,True,0.0127,0.0114,0.9036,0.0429,0.0673,High,0,77.91
FKID005047,construction,ORR North 2,Kodigehalli,13.0447135,77.5828156,True,False,False,0.0288,0.0333,0.9036,0.2646,0.0426,High,0,0.0
FKID008136,vehicle_breakdown,Non-corridor,Devanahalli Airport,13.2673386,77.7194248,True,False,False,0.3822,0.0045,0.0007,0.0429,0.121,Low,0,54.28
FKID008137,vehicle_breakdown,Hosur Road,HSR Layout,12.908511,77.6282229,True,False,False,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID008138,vehicle_breakdown,Hosur Road,HSR Layout,12.9083333,77.6283133,True,False,False,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID008131,public_event,Hennur Main Road,Hennuru,13.04009578,77.62433052,True,True,False,0.0117,0.0338,0.9036,0.4643,0.0625,High,1,540.0
FKID002708,others,Hosur Road,Madiwala,12.92490766,77.61830594,True,True,False,0.0365,0.0225,0.9036,0.0862,0.057,High,1,112.07
FKID005052,vehicle_breakdown,Bellary Road 1,High ground,12.9966811,77.5847663,True,True,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,0.0
FKID008139,others,Non-corridor,Shivajinagar,12.9843842,77.6003922,True,True,False,0.3822,0.0114,0.9036,0.0862,0.121,Low,0,0.0
FKID008054,public_event,ORR West 1,K.S. Layout,12.90648742,77.57322907,True,True,False,0.0206,0.0109,0.9036,0.4643,0.0298,High,1,180.0
FKID008130,public_event,Non-corridor,R.T. Nagar,13.00536609,77.59337783,True,True,False,0.3822,0.0155,0.9036,0.4643,0.121,Low,1,240.0
FKID005088,vehicle_breakdown,ORR West 1,K.S. Layout,12.9145203,77.568181,True,True,False,0.0206,0.0109,0.9036,0.0429,0.0298,High,0,0.0
FKID008140,vehicle_breakdown,ORR West 1,Banashankari,12.9145646,77.5656724,True,True,False,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,0.0
FKID008141,vehicle_breakdown,CBD 2,Shivajinagar,12.9852427,77.597632,True,False,False,0.0127,0.0114,0.9036,0.0429,0.0673,High,0,0.0
FKID005087,accident,Non-corridor,Jnanabharathi,12.973092,77.5130496,True,False,False,0.3822,0.0164,0.9036,0.0301,0.121,Low,0,53.34
FKID008142,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0182194,77.5582438,True,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,16.71
FKID008143,others,Non-corridor,Byatarayanapura,12.9592882,77.5229864,True,False,False,0.3822,0.0363,0.9036,0.0862,0.121,Low,0,124.59
FKID005084,vehicle_breakdown,Non-corridor,Devanahalli Airport,13.2037217,77.66538,True,False,True,0.3822,0.0045,0.0004,0.0429,0.121,Low,0,0.0
FKID005094,construction,Non-corridor,Yeshwanthpura,13.0195812,77.5396672,True,False,True,0.3822,0.0343,0.9036,0.2646,0.121,Low,0,0.0
FKID005103,vehicle_breakdown,Non-corridor,Jnanabharathi,12.9610812,77.5129374,True,False,True,0.3822,0.0164,0.9036,0.0429,0.121,Low,0,49.09
FKID008144,vehicle_breakdown,Hosur Road,Madiwala,12.9046828,77.6275596,True,False,True,0.0365,0.0225,0.9036,0.0429,0.057,High,0,38.88
FKID005104,vehicle_breakdown,Non-corridor,Mahadevapura,12.9935408,77.7574599,True,False,True,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,25.62
FKID008145,vehicle_breakdown,Non-corridor,Mico Layout,12.9166319,77.609498,True,False,True,0.3822,0.0142,0.9036,0.0429,0.121,Low,0,0.0
FKID008146,vehicle_breakdown,Non-corridor,Halasuru Gate,12.963242,77.5892379,True,False,True,0.3822,0.0363,0.9036,0.0429,0.121,Low,0,0.0
FKID008147,tree_fall,Non-corridor,Ashok Nagar,12.9683891,77.6143516,True,False,True,0.3822,0.0209,0.9036,0.3944,0.121,Low,0,0.0
FKID008148,tree_fall,Non-corridor,Ashok Nagar,12.968378,77.6143399,True,False,True,0.3822,0.0209,0.9036,0.3944,0.121,Low,0,0.0
FKID008149,vehicle_breakdown,ORR West 1,J.P. Nagar,12.90628,77.5863728,True,False,True,0.0206,0.0152,0.9036,0.0429,0.0298,High,0,25.9
FKID008150,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0150414,77.5841226,True,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID008151,others,Tumkur Road,Chikkabanavara,13.0458187,77.506884,True,False,True,0.056,0.0144,0.9036,0.0862,0.0262,High,0,0.0
FKID005135,vehicle_breakdown,Non-corridor,R.T. Nagar,13.0058476,77.593119,True,False,True,0.3822,0.0155,0.9036,0.0429,0.121,Low,0,21.68
FKID008152,vehicle_breakdown,Bannerghata Road,Hulimavu,12.8769768,77.5953733,True,False,True,0.0256,0.0143,0.9036,0.0429,0.0335,High,0,70.0
FKID008153,pot_holes,Non-corridor,Shivajinagar,12.989455,77.5992533,True,False,False,0.3822,0.0114,0.9036,0.0242,0.121,Low,0,0.0
FKID005136,public_event,Non-corridor,Adugodi,12.946188,77.6186813,True,False,False,0.3822,0.0147,0.9036,0.4643,0.121,Low,1,50407.82
FKID005144,vehicle_breakdown,Non-corridor,Banashankari,12.929715,77.573648,True,False,False,0.3822,0.0125,0.9036,0.0429,0.121,Low,0,123.51
FKID005143,vehicle_breakdown,Bannerghata Road,Hulimavu,12.8539011,77.5887307,True,False,False,0.0256,0.0143,0.9036,0.0429,0.0335,High,0,23.09
FKID005140,others,ORR North 2,Jalahalli,13.04227,77.5447417,True,True,False,0.0288,0.0241,0.9036,0.0862,0.0426,High,0,5092.9
FKID005142,others,Mysore Road,Byatarayanapura,12.9405569,77.5247145,True,True,False,0.0909,0.0363,0.9036,0.0862,0.1104,High,0,13033.05
FKID005150,vehicle_breakdown,ORR North 1,Banaswadi,12.9960798,77.6678065,True,True,False,0.0336,0.03,0.9036,0.0429,0.08,High,0,0.0
FKID005156,vehicle_breakdown,ORR North 1,Banaswadi,12.99607,77.6677909,True,True,False,0.0336,0.03,0.9036,0.0429,0.08,High,0,0.0
FKID008154,vehicle_breakdown,Bellary Road 2,Yelahanka,13.0829798,77.5940723,True,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID005145,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0499347,77.5927711,True,True,False,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID005146,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0499687,77.5927075,True,True,False,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID005147,vehicle_breakdown,Non-corridor,K.R. Pura,13.0234644,77.7152825,True,False,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,0.0
FKID005152,vehicle_breakdown,Non-corridor,Jnanabharathi,12.9599899,77.514338,True,False,False,0.3822,0.0164,0.9036,0.0429,0.121,Low,0,0.0
FKID000670,water_logging,Hosur Road,Ashok Nagar,12.9576764,77.6059609,True,False,False,0.0365,0.0209,0.9036,0.0852,0.057,High,0,14636.95
FKID005151,pot_holes,Non-corridor,Hulimavu,12.8761,77.616915,True,False,True,0.3822,0.0143,0.0027,0.0242,0.121,Low,0,0.0
FKID005148,vehicle_breakdown,ORR North 1,Hebbala,13.0434917,77.607755,True,False,True,0.0336,0.0165,0.9036,0.0429,0.08,High,0,0.0
FKID008156,vehicle_breakdown,ORR North 1,Hennuru,13.0308779,77.630715,True,False,True,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID005153,congestion,Non-corridor,Whitefield,12.9388356,77.7473577,True,False,True,0.3822,0.0221,0.0088,0.0441,0.121,Low,0,0.0
FKID008157,vehicle_breakdown,Mysore Road,Chamarajpet,12.9591044,77.5555818,False,False,True,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,20.2
FKID008158,vehicle_breakdown,Mysore Road,Chamarajpet,12.958969,77.555653,False,False,True,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,11.28
FKID005159,accident,Non-corridor,K.S. Layout,12.9112378,77.5724542,False,False,True,0.3822,0.0109,0.9036,0.0301,0.121,Low,0,0.0
FKID008155,pot_holes,Old Madras Road,Halasur,12.97293046,77.61956859,False,False,True,0.0322,0.0144,0.9036,0.0242,0.0456,High,0,58012.52
FKID005165,vehicle_breakdown,Non-corridor,HAL Old Airport,12.936535,77.7044933,False,False,True,0.3822,0.0442,0.9036,0.0429,0.121,Low,0,0.0
FKID008159,construction,Old Madras Road,Cubbon Park,12.9767078,77.6017133,False,False,True,0.0322,0.0259,0.9036,0.2646,0.0456,High,0,2.71
FKID008160,vehicle_breakdown,Tumkur Road,Peenya,13.0395914,77.5187106,False,False,True,0.056,0.0218,0.9036,0.0429,0.0262,High,0,44.7
FKID005161,others,Non-corridor,Kamakshipalya,12.9884603,77.4728075,False,False,True,0.3822,0.0274,0.9036,0.0862,0.121,Low,0,28.83
FKID008161,vehicle_breakdown,West of Chord Road,Rajajinagar,12.9977691,77.5508353,False,False,True,0.0213,0.0127,0.9036,0.0429,0.0632,High,0,0.0
FKID008162,vehicle_breakdown,West of Chord Road,Rajajinagar,12.9977847,77.5513624,False,False,True,0.0213,0.0127,0.9036,0.0429,0.0632,High,0,0.0
FKID005162,vehicle_breakdown,Bellary Road 2,Chikkajala,13.1506186,77.6198101,False,False,True,0.0464,0.0091,0.9036,0.0429,0.0317,High,0,142.36
FKID008163,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9637053,77.5850732,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,63.49
FKID005166,vehicle_breakdown,ORR East 1,HSR Layout,12.9217289,77.6448719,False,False,False,0.0299,0.0142,0.9036,0.0429,0.0738,High,1,0.0
FKID005171,vehicle_breakdown,Hosur Road,Madiwala,12.9240352,77.6184979,False,True,False,0.0365,0.0225,0.9036,0.0429,0.057,High,0,63.04
FKID005172,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0175987,77.5573269,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,22.33
FKID005183,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9508198,77.7000234,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,29.68
FKID005180,vehicle_breakdown,Non-corridor,HSR Layout,12.9020285,77.6605351,False,True,False,0.3822,0.0142,0.0007,0.0429,0.121,Low,0,0.0
FKID008164,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0319709,77.5347611,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,44.0
FKID005170,vehicle_breakdown,Magadi Road,Magadi Road,12.9768969,77.5646811,False,True,False,0.03,0.0174,0.9036,0.0429,0.0408,High,0,0.0
FKID008165,vehicle_breakdown,Hosur Road,Electronic City,12.8690375,77.653127,False,True,False,0.0365,0.0152,0.9036,0.0429,0.057,High,0,54.73
FKID008166,vehicle_breakdown,Hosur Road,Electronic City,12.8689677,77.6532202,False,True,False,0.0365,0.0152,0.9036,0.0429,0.057,High,0,43.13
FKID008167,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1224722,77.6107546,False,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID005173,vehicle_breakdown,Non-corridor,Chamarajpet,12.9804179,77.5704887,False,True,False,0.3822,0.0235,0.9036,0.0429,0.121,Low,0,36.2
FKID005169,water_logging,Non-corridor,Whitefield,12.9695137,77.7324047,False,True,False,0.3822,0.0221,0.0007,0.0852,0.121,Low,0,82369.75
FKID005179,construction,ORR East 2,HAL Old Airport,12.969524,77.7005994,False,False,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,724.62
FKID005178,vehicle_breakdown,ORR West 1,Banashankari,12.9140531,77.5675163,False,False,False,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,4.39
FKID008168,vehicle_breakdown,Bannerghata Road,Mico Layout,12.9177748,77.6000238,False,False,False,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,21.64
FKID005175,pot_holes,Non-corridor,Hulimavu,12.8784723,77.6102632,False,False,False,0.3822,0.0143,0.0027,0.0242,0.121,Low,0,0.0
FKID005174,pot_holes,Non-corridor,Hulimavu,12.878403,77.6102723,False,False,False,0.3822,0.0143,0.0027,0.0242,0.121,Low,0,0.0
FKID005168,vehicle_breakdown,ORR North 1,Hennuru,13.0309486,77.630687,False,False,False,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID008169,vehicle_breakdown,Non-corridor,K.S. Layout,12.8909512,77.5647569,False,False,False,0.3822,0.0109,0.0013,0.0429,0.121,Low,0,13.0
FKID008170,vehicle_breakdown,Non-corridor,Jayanagara,12.9169757,77.583443,False,False,False,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,15.78
FKID005184,vehicle_breakdown,Non-corridor,K.R. Pura,13.0197552,77.7090345,False,False,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,11.86
FKID005176,pot_holes,Non-corridor,Whitefield,12.9696802,77.7319151,False,False,True,0.3822,0.0221,0.0007,0.0242,0.121,Low,0,0.0
FKID008171,pot_holes,Old Madras Road,Halasur,12.9720418,77.6194831,False,False,True,0.0322,0.0144,0.9036,0.0242,0.0456,High,0,0.0
FKID005177,others,ORR East 1,HAL Old Airport,12.9502115,77.6993885,False,False,True,0.0299,0.0442,0.9036,0.0862,0.0738,High,0,5526.91
FKID003698,vehicle_breakdown,Non-corridor,K.R. Pura,13.01293275,77.69960033,False,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,21.4
FKID003699,vehicle_breakdown,Bellary Road 1,Sadashivanagar,12.9995738,77.5839076,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,95.44
FKID008172,vehicle_breakdown,Non-corridor,Wilson Garden,12.9519525,77.5894857,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,1,13.91
FKID003731,procession,Non-corridor,Whitefield,12.96239447,77.76940255,False,False,True,0.3822,0.0221,0.0004,0.2639,0.121,Low,0,4815.69
FKID000037,accident,Non-corridor,Electronic City,12.8636494,77.6725849,False,False,True,0.3822,0.0152,0.0002,0.0301,0.121,Low,0,0.0
FKID000001,vehicle_breakdown,ORR East 1,HSR Layout,12.9218755,77.6451585,False,False,True,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,10.38
FKID000019,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0001393,77.5840594,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID000004,vehicle_breakdown,Non-corridor,Wilson Garden,12.95398,77.5852333,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,38.75
FKID000011,vehicle_breakdown,ORR West 1,Byatarayanapura,12.94457,77.5274017,False,False,True,0.0206,0.0363,0.9036,0.0429,0.0298,High,0,0.0
FKID000009,vehicle_breakdown,Non-corridor,Hennuru,13.0373543,77.6540442,False,False,True,0.3822,0.0338,0.0004,0.0429,0.121,Low,0,0.0
FKID000034,congestion,ORR North 2,Kodigehalli,13.044697,77.5828546,False,False,True,0.0288,0.0333,0.9036,0.0441,0.0426,High,0,0.0
FKID000032,vehicle_breakdown,Bannerghata Road,J.P. Nagar,12.8955737,77.5993711,False,False,True,0.0256,0.0152,0.9036,0.0429,0.0335,High,0,0.0
FKID000007,others,Non-corridor,Cubbon Park,12.973175,77.6003961,False,False,False,0.3822,0.0259,0.9036,0.0862,0.121,Low,0,24202.32
FKID000006,vehicle_breakdown,Non-corridor,Kengeri,12.9328703,77.4879814,False,False,False,0.3822,0.0054,0.0004,0.0429,0.121,Low,0,0.0
FKID000031,vehicle_breakdown,Bannerghata Road,Mico Layout,12.907814,77.6006561,False,True,False,0.0256,0.0142,0.9036,0.0429,0.0335,High,1,0.0
FKID000027,vehicle_breakdown,Bannerghata Road,Mico Layout,12.9077383,77.6005709,False,True,False,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,0.0
FKID000028,pot_holes,unknown,HAL Old Airport,12.9635109,77.6642122,False,True,False,0.0,0.0442,0.9036,0.0242,0.0,Low,0,9.08
FKID000029,pot_holes,unknown,Jeevanbheemanagar,12.9667073,77.6615616,False,True,False,0.0,0.0155,0.9036,0.0242,0.0,Low,0,0.0
FKID000023,pot_holes,unknown,Jeevanbheemanagar,12.9667047,77.6615983,False,True,False,0.0,0.0155,0.9036,0.0242,0.0,Low,0,0.0
FKID000030,pot_holes,Non-corridor,Jeevanbheemanagar,12.9666867,77.6616478,False,True,False,0.3822,0.0155,0.9036,0.0242,0.121,Low,0,0.0
FKID000026,pot_holes,unknown,Shivajinagar,12.9856042,77.5977438,False,True,False,0.0,0.0114,0.9036,0.0242,0.0,High,0,0.0
FKID000035,pot_holes,unknown,Jeevanbheemanagar,12.9666885,77.6616396,False,True,False,0.0,0.0155,0.9036,0.0242,0.0,Low,0,0.0
FKID000039,pot_holes,unknown,Jeevanbheemanagar,12.9666597,77.661556,False,True,False,0.0,0.0155,0.9036,0.0242,0.0,Low,0,0.0
FKID000040,construction,ORR East 1,HAL Old Airport,12.946469,77.6986754,False,False,False,0.0299,0.0442,0.9036,0.2646,0.0738,High,0,0.55
FKID000038,vehicle_breakdown,Bannerghata Road,Mico Layout,12.9219483,77.6002467,False,False,False,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,0.0
FKID000046,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0309717,77.5364661,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID000056,vehicle_breakdown,Non-corridor,Devanahalli Airport,13.2644465,77.7187627,False,True,False,0.3822,0.0045,0.0007,0.0429,0.121,Low,1,0.0
